path,sentence
audios/2021/F0000000122_0025.wav,วงเล็บเปิดเก้าสิบแปดบวกยี่สิบเอ็ดจุดหกเจ็ดสามลบพายวงเล็บปิดยกกำลังวงเล็บเปิดล็อกวงเล็บเปิดเก้าสิบแปดบวกยี่สิบเอ็ดจุดหกเจ็ดสามลบพายวงเล็บปิดฐานอีวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0026.wav,เศษรูทห้าปิดรูทส่วนรูทหนึ่งร้อยสามปิดรูทคำนวณให้หน่อย
audios/2021/F0000000122_0027.wav,เศษเก้าสิบห้าจุดเจ็ดแปดสองหนึ่งส่วนวงเล็บเปิดล็อกสี่ล้านหกฐานหนึ่งร้อยวงเล็บปิดยกกำลังวงเล็บเปิดเศษหนึ่งส่วนสองวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0028.wav,รูทวงเล็บเปิดล็อกเก้าพันหนึ่งร้อยหกสิบเจ็ดฐานเจ็ดสิบหกลบสามสิบเจ็ดวงเล็บปิดคูณเก้าหนึ่งร้อยปิดรูทคำนวณให้หน่อย
audios/2021/F0000000122_0029.wav,หนึ่งหนึ่งคูณหนึ่งสองห้าหารเก้าสิบเจ็ดลบห้าพันสามร้อยเอ็ดหารเจ็ดร้อยบวกหนึ่งล้านจุดศูนย์ศูนย์ศูนย์หนึ่งลบหนึ่งล้านจุดหนึ่งคำนวณให้หน่อย
audios/2021/F0000000122_0030.wav,หนึ่งหมื่นสองพันสามร้อยสี่สิบห้าล้านหกแสนเจ็ดหมื่นแปดพันเก้าร้อยยี่สิบเอ็ดลบหนึ่งหมื่นสองพันสามร้อยสี่สิบห้าล้านหกแสนเจ็ดหมื่นแปดพันเก้าร้อยสิบเอ็ดคำนวณให้หน่อย
audios/2021/F0000000122_0031.wav,เศษพายส่วนสี่คูณสามร้อยหกสิบบวกเก้าล้านเจ็ด
audios/2021/F0000000122_0032.wav,ล็อกห้าฐานสิบคำนวณให้หน่อย
audios/2021/F0000000122_0033.wav,อียกกำลังล็อกอีฐานอีคำนวณให้หน่อย
audios/2021/F0000000122_0034.wav,สองยกกำลังสามยกกำลังสองคำนวณให้หน่อย
audios/2021/F0000000122_0035.wav,วงเล็บเปิดสองยกกำลังสามวงเล็บปิดยกกำลังสองคำนวณให้หน่อย
audios/2021/F0000000122_0036.wav,รูทหกปิดรูทยกกำลังสองคำนวณให้หน่อย
audios/2021/F0000000122_0037.wav,สามจุดหนึ่งสี่หนึ่งห้าคำนวณให้หน่อย
audios/2021/F0000000122_0038.wav,ห้าแสนหกหารเจ็ดหมื่นเก้ายกกำลังเศษหนึ่งส่วนสองคำนวณให้หน่อย
audios/2021/F0000000122_0039.wav,วงเล็บเปิดรูทสองปิดรูทลบรูทห้าปิดรูทวงเล็บปิดหารวงเล็บเปิดรูทสองปิดรูทบวกรูทห้าปิดรูทวงเล็บปิดคูณเศษวงเล็บเปิดรูทสองปิดรูทลบรูทห้าปิดรูทวงเล็บปิดส่วนวงเล็บเปิดรูทสองปิดรูทลบรูทห้าปิดรูทวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0040.wav,หนึ่งสามหนึ่งคูณล็อกเจ็ดฐานเก้าคำนวณให้หน่อย
audios/2021/F0000000122_0041.wav,เก้าหกเจ็ดจุดเจ็ดหกเก้าบวกหนึ่งพันเปอร์เซ็นต์คำนวณให้หน่อย
audios/2021/F0000000122_0042.wav,สิบล้านยี่สิบเอ็ดหารวงเล็บเปิดสองบวกสามวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0043.wav,วงเล็บเปิดสิบสี่คูณแปดหารสองพันสิบแปดลบล็อกสองพันห้าร้อยหกสิบเอ็ดฐานหนึ่งล้านวงเล็บปิดยกกำลังหนึ่งคำนวณให้หน่อย
audios/2021/F0000000122_0044.wav,สองพันบวกสามสิบวงเล็บเปิดสิบคูณเจ็ดร้อยวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0045.wav,วงเล็บเปิดสี่ร้อยคูณพายวงเล็บปิดหารล็อกเก้าฐานสามคำนวณให้หน่อย
audios/2021/F0000000122_0046.wav,เก้าร้อยสิบเอ็ดบวกแปดสิบเจ็ดลบเจ็ดพันสองร้อยสี่สิบสี่ลบห้าร้อยหนึ่งบวกหนึ่งสองหนึ่งคำนวณให้หน่อย
audios/2021/F0000000122_0047.wav,เศษวงเล็บเปิดสามสิบสี่ส่วนยี่สิบสองวงเล็บปิดบวกวงเล็บเปิดห้าสิบเอ็ดคูณเจ็ดวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0048.wav,รูทสิบหกปิดรูทคูณสามล้านคำนวณให้หน่อย
audios/2021/F0000000122_0049.wav,วงเล็บเปิดสามร้อยยกกำลังสองวงเล็บปิดหารวงเล็บเปิดสี่คูณหกวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0050.wav,ลบวงเล็บเปิดหนึ่งพันห้าร้อยสี่สิบสี่คูณสามร้อยสี่สิบสี่วงเล็บปิดบวกสามพันสองร้อยสิบแปดคำนวณให้หน่อย
audios/2021/F0000000122_0051.wav,วงเล็บเปิดเจ็ดยกกำลังลบหนึ่งวงเล็บปิดคูณสี่สิบเก้าคำนวณให้หน่อย
audios/2021/F0000000122_0052.wav,วงเล็บเปิดสี่คูณสามสิบสองวงเล็บปิดหารสองยกกำลังหกคำนวณให้หน่อย
audios/2021/F0000000122_0053.wav,ศูนย์บวกศูนย์คูณหนึ่งหารสามบวกวงเล็บเปิดหนึ่งหารสองวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0054.wav,หนึ่งลบศูนย์บวกเก้าแสนเก้าหมื่นแปดพันเอ็ดคำนวณให้หน่อย
audios/2021/F0000000122_0055.wav,วงเล็บเปิดศูนย์คูณเจ็ดจุดหกเก้าคูณวงเล็บเปิดลบหนึ่งจุดแปดสองวงเล็บปิดวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0056.wav,วงเล็บเปิดหนึ่งจุดห้าหารศูนย์จุดห้าวงเล็บปิดยกกำลังสองคำนวณให้หน่อย
audios/2021/F0000000122_0057.wav,ล็อกสามพันฐานอีบวกหนึ่งร้อยยี่สิบจุดสามพันสี่คำนวณให้หน่อย
audios/2021/F0000000122_0058.wav,รูทยี่สิบยกกำลังเจ็ดสิบเอ็ดจุดเก้าปิดรูทคำนวณให้หน่อย
audios/2021/F0000000122_0059.wav,วงเล็บเปิดเศษสามส่วนสองวงเล็บปิดคูณวงเล็บเปิดล็อกหนึ่งล้านหารหนึ่งร้อยฐานสิบวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0060.wav,วงเล็บเปิดสี่จุดเก้าแปดหกสองศูนย์ศูนย์หกลบหนึ่งสองหนึ่งสองวงเล็บปิดยกกำลังเก้าคำนวณให้หน่อย
audios/2021/F0000000122_0061.wav,วงเล็บเปิดสองแสนหารห้าสิบวงเล็บปิดหารวงเล็บเปิดแปดพันสิบหารแปดร้อยเอ็ดวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0062.wav,รูทสิบยกกำลังหนึ่งร้อยปิดรูทคูณรูทเก้ายกกำลังพายปิดรูทคำนวณให้หน่อย
audios/2021/F0000000122_0063.wav,เก้าพันแปดสิบสองล้านบวกสี่สิบสองล้านสามแสนสองหมื่นเจ็ดคำนวณให้หน่อย
audios/2021/F0000000122_0064.wav,เศษพายส่วนพายบวกอีลบอีคำนวณให้หน่อย
audios/2021/F0000000122_0065.wav,สองหารสามเอ็กซ์เท่ากับสิบแปดลบสามคำนวณให้หน่อย
audios/2021/F0000000122_0066.wav,ลบยี่สิบสี่คูณสิบแปดเท่ากับยี่สิบห้าหารเอ็กซ์คำนวณให้หน่อย
audios/2021/F0000000122_0067.wav,ห้าเท่ากับยี่สิบห้าเอ็กซ์บวกแปดคำนวณให้หน่อย
audios/2021/F0000000122_0068.wav,สองร้อยยี่สิบสี่หารเอ็กซ์บวกเศษหนึ่งส่วนสองเท่ากับหนึ่งพันคำนวณให้หน่อย
audios/2021/F0000000122_0069.wav,สิบหารลบเศษสามส่วนสี่เท่ากับเอ็กซ์บวกสิบห้าลบสามคำนวณให้หน่อย
audios/2021/F0000000122_0070.wav,สองเอ็กซ์บวกสามเท่ากับห้าคำนวณให้หน่อย
audios/2021/F0000000122_0071.wav,เศษสองส่วนสามเอ็กซ์เท่ากับแปดร้อยสิบสองคำนวณให้หน่อย
audios/2021/F0000000122_0072.wav,เอ็กซ์บวกสี่หมื่นสามพันสามร้อยสิบเอ็ดเท่ากับสิบสามคำนวณให้หน่อย
audios/2021/F0000000122_0073.wav,เศษเอ็กซ์ส่วนสี่เท่ากับแปดสิบคำนวณให้หน่อย
audios/2021/F0000000122_0074.wav,สองยกกำลังสองเอ็กซ์เท่ากับสี่สิบห้าหารสิบห้าคำนวณให้หน่อย
audios/2021/F0000000122_0075.wav,พายคูณสิบห้าหารสามเท่ากับสามร้อยสิบแปดล้านสองแสนสามหมื่นสี่พันสิบเอ็ดเอ็กซ์คำนวณให้หน่อย
audios/2021/F0000000122_0076.wav,เศษสองเปิดวงเล็บสามบวกเอ็กซ์วงเล็บปิดส่วนสี่สิบแปดเท่ากับสองร้อยสิบสองคำนวณให้หน่อย
audios/2021/F0000000122_0077.wav,ลบเอ็กซ์บวกสามเท่ากับสี่คำนวณให้หน่อย
audios/2021/F0000000122_0078.wav,สองจุดสี่ห้าสามลบสามจุดสี่แปดเอ็กซ์เท่ากับยี่สิบห้าล้านสองคำนวณให้หน่อย
audios/2021/F0000000122_0079.wav,สามร้อยแปดสิบแปดจุดสี่สามแปดบวกเอ็กซ์ลบสามสิบแปดเท่ากับสี่สิบแปดหารสี่จุดสามสองเก้าคำนวณให้หน่อย
audios/2021/F0000000122_0080.wav,ล็อกสามสิบเก้าล้านฐานสิบหกบวกยี่สิบเอ็กซ์เท่ากับเก้าสิบเก้าล้านเก้าหมื่นเก้าร้อยเก้าสิบเก้าจุดเก้าเก้าเก้าคำนวณให้หน่อย
audios/2021/F0000000122_0081.wav,เอ็กซ์ยกกำลังวงเล็บเปิดสองบวกสิบแปดวงเล็บปิดบวกสิบห้าเท่ากับยี่สิบสองล้านสามแสนสี่สิบเอ็ดคูณห้าคำนวณให้หน่อย
audios/2021/F0000000122_0082.wav,ลบสามบวกสี่สิบเอ็กซ์เท่ากับล็อกสองฐานสองคำนวณให้หน่อย
audios/2021/F0000000122_0083.wav,สิบสามเท่ากับวงเล็บเปิดเศษสามส่วนสี่สิบเอ็กซ์บวกเก้าสิบแปดวงเล็บปิดหารวงเล็บเปิดสามลบสี่วงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0084.wav,ล็อกวงเล็บเปิดสามบวกสองเอ็กซ์วงเล็บปิดเท่ากับสี่สิบเก้าบวกห้าหารสามคำนวณให้หน่อย
audios/2021/F0000000122_0085.wav,ร้อยสิบแปดล้านสามหมื่นสี่พันสามร้อยสิบแปดหารสองร้อยยี่สิบเก้าเท่ากับห้าพันสิบสามหารเอ็กซ์คำนวณให้หน่อย
audios/2021/F0000000122_0086.wav,สามล้านห้าแสนเอ็กซ์บวกหกหมื่นเท่ากับหนึ่งล้านสองหมื่นหนึ่งพันเจ็ดร้อยคำนวณให้หน่อย
audios/2021/F0000000122_0087.wav,วงเล็บเปิดสองลบห้าวงเล็บปิดคูณแปดเท่ากับสิบเอ็กซ์คำนวณให้หน่อย
audios/2021/F0000000122_0088.wav,ยี่สิบเอ็ดเอ็กซ์คูณวงเล็บเปิดสามสิบบวกห้าร้อยเอ็ดวงเล็บปิดเท่ากับล็อกแปดฐานสองคำนวณให้หน่อย
audios/2021/F0000000122_0089.wav,วงเล็บเปิดรูทสามร้อยบวกหกสิบปิดรูทวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0090.wav,ล็อกหนึ่งร้อยฐานสิบบวกสิบเอ็ดเอ็กซ์เท่ากับร้อยเอ็ดคำนวณให้หน่อย
audios/2021/F0000000122_0091.wav,ห้าแปดเจ็ดบวกสี่ห้าสามเก้าคำนวณให้หน่อย
audios/2021/F0000000122_0092.wav,ศูนย์คูณวงเล็บเปิดสามห้าเจ็ดบวกห้าสิบหกวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0093.wav,ห้าแปดลบสิบหารเจ็ดห้าคูณอียกกำลังสิบคำนวณให้หน่อย
audios/2021/F0000000122_0094.wav,เศษแปดส่วนสองเอ็กซ์บวกเศษพายส่วนห้าเท่ากับหนึ่งหมื่นห้าร้อยคำนวณให้หน่อย
audios/2021/F0000000122_0095.wav,สิบล้านแปดแสนเก้าหมื่นหนึ่งพันเจ็ดร้อยห้าสิบเอ็ดบวกอียกกำลังสองคำนวณให้หน่อย
audios/2021/F0000000122_0096.wav,ยี่สิบห้าบวกสามสิบเอ็กซ์เท่ากับเศษพายส่วนสี่บวกล็อกอีฐานอีคำนวณให้หน่อย
audios/2021/F0000000122_0097.wav,วงเล็บเปิดเศษพายส่วนหกบวกสามวงเล็บปิดคูณเจ็ดพันเก้าร้อยเก้าสิบเก้าคำนวณให้หน่อย
audios/2021/F0000000122_0098.wav,รูทเศษสามส่วนสี่เอ็กซ์บวกห้าปิดรูทเท่ากับเจ็ดยกกำลังสามคูณวงเล็บเปิดสามสิบห้าบวกเจ็ดวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0099.wav,แปดแสนห้าหมื่นคูณลบห้าเอ็กซ์เท่ากับสองหมื่นหนึ่งพันเจ็ดร้อยสามสิบเก้าคำนวณให้หน่อย
audios/2021/F0000000122_0100.wav,ยี่สิบเอ็ดบวกยี่สิบสองลบเจ็ดคูณวงเล็บเปิดอียกกำลังสองบวกห้าวงเล็บปิดคูณรูทหกสิบสี่ปิดรูทคำนวณให้หน่อย
audios/2021/F0000000122_0101.wav,พายบวกล็อกหกสิบสี่ฐานสี่เอ็กซ์เท่ากับเศษพายส่วนสี่คำนวณให้หน่อย
audios/2021/F0000000122_0102.wav,ลบเก้าจุดห้าสามสามบวกเจ็ดจุดหนึ่งหกแปดเอ็กซ์เท่ากับยี่สิบจุดสองสามห้าคำนวณให้หน่อย
audios/2021/F0000000122_0103.wav,สองยกกำลังสามจุดห้าห้าบวกล็อกอีกำลังสองฐานอีลบเศษพายส่วนเจ็ดคำนวณให้หน่อย
audios/2021/F0000000122_0104.wav,เศษห้าเจ็ดสามสองสี่จุดห้าห้าส่วนสามสิบจุดแปดห้าบวกรูทห้ายกกำลังสองบวกเอ็กซ์ปิดรูทเท่ากับสามหมื่นสี่พันห้าร้อยเอ็ดคำนวณให้หน่อย
audios/2021/F0000000122_0105.wav,ลบศูนย์จุดสามสามสามสามบวกเศษหนึ่งส่วนสามเอ็กซ์เท่ากับเศษห้าจุดแปดสามสี่เก้าส่วนพายคำนวณให้หน่อย
audios/2021/F0000000122_0106.wav,ลบหนึ่งสามสี่บวกรูทห้าร้อยคูณเอ็กซ์บวกเจ็ดสิบห้าปิดรูทเท่ากับพายคูณล็อกสี่ร้อยฐานยี่สิบ
audios/2021/F0000000122_0107.wav,สองจุดสามห้าเอ็กซ์บวกสี่สิบหกเปอร์เซนต์เท่ากับสามหมื่นเจ็ดพันเก้าสิบสี่จุดหนึ่งสองคำนวณให้หน่อย
audios/2021/F0000000122_0108.wav,วงเล็บเปิดรูทศูนย์จุดหนึ่งหนึ่งแปดเอ็กซ์วงเล็บปิดหารวงเล็บเปิดล็อกเจ็ดสิบแปดอีฐานหกวงเล็บปิดเท่ากับเอ็กซ์หารพายคำนวณให้หน่อย
audios/2021/F0000000122_0109.wav,อียกกำลังเศษยี่สิบเอ็ดจุดสามส่วนแปดจุดหกเท่ากับล็อกเอ็กซ์ฐานสิบคำนวณให้หน่อย
audios/2021/F0000000122_0110.wav,วงเล็บเปิดห้าล้านแปดหมื่นสี่พันหนึ่งร้อยยี่สิบบวกสามสิบสองเอ็กซ์วงเล็บปิดหารสามสิบจุดสองแปดเท่ากับล็อกเอ็กซ์ฐานแปดคำนวณให้หน่อย
audios/2021/F0000000122_0111.wav,เอ็กซ์ยกกำลังวงเล็บเปิดห้าจุดสองสองลบยี่สิบหกเปอร์เซนต์วงเล็บปิดเท่ากับรูทสามร้อยสิบสองจบรูทคำนวณให้หน่อย
audios/2021/F0000000122_0112.wav,พายยกกำลังเศษสองคูณสองจุดสี่สี่ห้าส่วนห้าเท่ากับพายเอ็กซ์คำนวณให้หน่อย
audios/2021/F0000000122_0113.wav,ล็อกสี่สิบแปดล้านแปดหมื่นหกสิบเก้าฐานสามเท่ากับอีเอ็กซ์ลบวงเล็บเปิดเศษสามสิบส่วนวงเล็บเปิดสองจุดห้าบวกสามสิบเก้าเปอร์เซ็นต์วงเล็บปิดวงเล็บปิดคำนวณให้หน่อย
audios/2021/F0000000122_0114.wav,เอ็กซ์ยกกำลังวงเล็บเปิดวงเล็บเปิดรูทสองจบรูทวงเล็บปิดคูณล็อกแปดจุดเก้าฐานสองวงเล็บปิดเท่ากับพายบวกสองร้อยแปดสิบเปอร์เซ็นต์คำนวณให้หน่อย
audios/2021/F0000000122_0115.wav,เศษห้าพันเก้าร้อยจุดสองแปดส่วนวงเล็บเปิดเอ็กซ์บวกพายเปอร์เซ็นต์วงเล็บปิดเท่ากับรูทเอ็กซ์คูณเจ็ดสิบเอ็ดจบรูทคำนวณให้หน่อย
audios/2021/F0000000122_0116.wav,ล็อกเอ็กซ์คูณศูนย์จุดหกห้าสี่สองศูนย์ฐานอีเท่ากับเศษสี่หมื่นสองพันส่วนหกสิบเก้าจุดหกเก้าคำนวณให้หน่อย
audios/2021/F0000000122_0117.wav,ห้าสิบหกล้านสองหมื่นสามพันหกร้อยแปดสิบแปดจุดสองสามหนึ่งลบวงเล็บเปิดล็อกสามสิบฐานสี่จุดหนึ่งวงเล็บปิดคูณเศษเอ็กซ์ส่วนเก้าจุดสามสี่เปอร์เซ็นต์เท่ากับอีคำนวณให้หน่อย
audios/2021/F0000000122_0118.wav,วงเล็บเปิดเศษหนึ่งส่วนสองวงเล็บปิดยกกำลังวงเล็บเปิดสองเอ็กซ์หารล็อกสี่ร้อยยี่สิบวงเล็บปิดเท่ากับเจ็ดพันสามร้อยสี่สิบเจ็ดลบเก้าสิบเปอร์เซ็นต์คำนวณให้หน่อย
audios/2021/F0000000122_0119.wav,รูทสองจุดแปดหกเอ็กซ์จบรูทเท่ากับวงเล็บเปิดยี่สิบแปดคูณศูนย์จุดแปดยกกำลังอีวงเล็บปิดล็อกหนึ่งร้อยเอ็กซ์ฐานหนึ่งจุดหกเจ็ดอีคำนวณให้หน่อย
audios/2021/F0000000122_0120.wav,เศษเอ็กซ์ส่วนวงเล็บเปิดล็อกสองฐานอีวงเล็บปิดหารแปดบวกศูนย์จุดสองสามหนึ่งเปอร์เซ็นต์เท่ากับสองเอ็กซ์คูณเศษพายส่วนอีคำนวณให้หน่อย
audios/2021/F0000000122_0121.wav,ห้าสิบเอ็ดล้านสองแสนแปดยี่สิบเอ็ดคูณล็อกวงเล็บเปิดสามร้อยสี่สิบห้าล้านจุดหกแปดแปดสองฐานวงเล็บเปิดรูทอีจบรูทวงเล็บปิดวงเล็บปิดเท่ากับเก้าหมื่นสองร้อยจุดแปดแปดเอ็กซ์คำนวณให้หน่อย
audios/2021/F0000000123_0000.wav,โกวาจี
audios/2021/F0000000123_0001.wav,โกวาจีคริปโตวันนี้
audios/2021/F0000000123_0002.wav,ราคา
audios/2021/F0000000123_0003.wav,ราคาเหรียญ
audios/2021/F0000000123_0004.wav,ราคาคริปโต
audios/2021/F0000000123_0005.wav,ราคาเหรียญคริปโต
audios/2021/F0000000123_0006.wav,ราคาบิทคอยน์
audios/2021/F0000000123_0007.wav,ราคาบีทีซี
audios/2021/F0000000123_0008.wav,ราคาบีเอ็นบี
audios/2021/F0000000123_0009.wav,ราคาไบแนนซ์
audios/2021/F0000000123_0010.wav,ราคาไบแนนซ์คอย
audios/2021/F0000000123_0011.wav,ราคาหมา
audios/2021/F0000000123_0012.wav,ราคาดอร์จคอย
audios/2021/F0000000123_0013.wav,ราคาเอ็กอาร์พี
audios/2021/F0000000123_0014.wav,ราคาลิ้ง
audios/2021/F0000000123_0015.wav,ราคาเชนลิ้ง
audios/2021/F0000000123_0016.wav,ราคาเอวา
audios/2021/F0000000123_0017.wav,ราคาซูชิ
audios/2021/F0000000123_0018.wav,ราคาเค้ก
audios/2021/F0000000123_0019.wav,ราคาแอลทีซี
audios/2021/F0000000123_0020.wav,ราคาไลท์คอยน์
audios/2021/F0000000123_0021.wav,ราคาแบรนด์
audios/2021/F0000000123_0022.wav,ราคาแบรนด์โปรโตคอล
audios/2021/F0000000123_0023.wav,ราคาอีทีเฮช
audios/2021/F0000000123_0024.wav,ราคาอีเธอเรียม
audios/2021/F0000000123_0025.wav,ราคาเหรียญบิทคอยน์
audios/2021/F0000000123_0026.wav,ราคาเหรียญบีทีซี
audios/2021/F0000000123_0027.wav,ราคาเหรียญบีเอ็นบี
audios/2021/F0000000123_0028.wav,ราคาเหรียญไบแนนซ์
audios/2021/F0000000123_0029.wav,ราคาเหรียญไบแนนซ์คอย
audios/2021/F0000000123_0030.wav,ราคาเหรียญหมา
audios/2021/F0000000123_0031.wav,ราคาเหรียญดอร์จคอย
audios/2021/F0000000123_0032.wav,ราคาเหรียญเอ็กอาร์พี
audios/2021/F0000000123_0033.wav,ราคาเหรียญลิ้ง
audios/2021/F0000000123_0034.wav,ราคาเหรียญเชนลิ้ง
audios/2021/F0000000123_0035.wav,ราคาเหรียญเอวา
audios/2021/F0000000123_0036.wav,ราคาเหรียญซูชิ
audios/2021/F0000000123_0037.wav,ราคาเหรียญเค้ก
audios/2021/F0000000123_0038.wav,ราคาเหรียญแอลทีซี
audios/2021/F0000000123_0039.wav,ราคาเหรียญไลท์คอยน์
audios/2021/F0000000123_0040.wav,ราคาเหรียญแบรนด์
audios/2021/F0000000123_0041.wav,ราคาเหรียญแบรนด์โปรโตคอล
audios/2021/F0000000123_0042.wav,ราคาเหรียญอีทีเฮช
audios/2021/F0000000123_0043.wav,ราคาเหรียญอีเธอเรียม
audios/2021/F0000000123_0044.wav,วันนี้บิทคอยน์ขึ้นเท่าไหร่
audios/2021/F0000000123_0045.wav,วันนี้บีทีซีขึ้นเท่าไหร่
audios/2021/F0000000123_0046.wav,วันนี้บีเอ็นบีขึ้นเท่าไหร่
audios/2021/F0000000123_0047.wav,วันนี้ไบแนนซ์ขึ้นเท่าไหร่
audios/2021/F0000000123_0048.wav,วันนี้ไบแนนซ์คอยขึ้นเท่าไหร่
audios/2021/F0000000123_0049.wav,วันนี้หมาขึ้นเท่าไหร่
audios/2021/F0000000123_0050.wav,วันนี้ดอร์จคอยขึ้นเท่าไหร่
audios/2021/F0000000123_0051.wav,วันนี้เอ็กอาร์พีขึ้นเท่าไหร่
audios/2021/F0000000123_0052.wav,วันนี้ลิ้งขึ้นเท่าไหร่
audios/2021/F0000000123_0053.wav,วันนี้เชนลิ้งขึ้นเท่าไหร่
audios/2021/F0000000123_0054.wav,วันนี้เอวาขึ้นเท่าไหร่
audios/2021/F0000000123_0055.wav,วันนี้ซูชิขึ้นเท่าไหร่
audios/2021/F0000000123_0056.wav,วันนี้เค้กขึ้นเท่าไหร่
audios/2021/F0000000123_0057.wav,วันนี้แอลทีซีขึ้นเท่าไหร่
audios/2021/F0000000123_0058.wav,วันนี้ไลท์คอยน์ขึ้นเท่าไหร่
audios/2021/F0000000123_0059.wav,วันนี้แบรนด์ขึ้นเท่าไหร่
audios/2021/F0000000123_0060.wav,วันนี้แบรนด์โปรโตคอลขึ้นเท่าไหร่
audios/2021/F0000000123_0061.wav,วันนี้อีทีเฮชขึ้นเท่าไหร่
audios/2021/F0000000123_0062.wav,วันนี้อีเธอเรียมขึ้นเท่าไหร่
audios/2021/F0000000123_0063.wav,วันนี้บิทคอยน์ลงเท่าไหร่
audios/2021/F0000000123_0064.wav,วันนี้บีทีซีลงเท่าไหร่
audios/2021/F0000000123_0065.wav,วันนี้บีเอ็นบีลงเท่าไหร่
audios/2021/F0000000123_0066.wav,วันนี้ไบแนนซ์ลงเท่าไหร่
audios/2021/F0000000123_0067.wav,วันนี้ไบแนนซ์คอยลงเท่าไหร่
audios/2021/F0000000123_0068.wav,วันนี้หมาลงเท่าไหร่
audios/2021/F0000000123_0069.wav,วันนี้ดอร์จคอยลงเท่าไหร่
audios/2021/F0000000123_0070.wav,วันนี้เอ็กอาร์พีลงเท่าไหร่
audios/2021/F0000000123_0071.wav,วันนี้ลิ้งลงเท่าไหร่
audios/2021/F0000000123_0072.wav,วันนี้เชนลิ้งลงเท่าไหร่
audios/2021/F0000000123_0073.wav,วันนี้เอวาลงเท่าไหร่
audios/2021/F0000000123_0074.wav,วันนี้ซูชิลงเท่าไหร่
audios/2021/F0000000123_0075.wav,วันนี้เค้กลงเท่าไหร่
audios/2021/F0000000123_0076.wav,วันนี้แอลทีซีลงเท่าไหร่
audios/2021/F0000000123_0077.wav,วันนี้ไลท์คอยน์ลงเท่าไหร่
audios/2021/F0000000123_0078.wav,วันนี้แบรนด์ลงเท่าไหร่
audios/2021/F0000000123_0079.wav,วันนี้แบรนด์โปรโตคอลลงเท่าไหร่
audios/2021/F0000000123_0080.wav,วันนี้อีทีเฮชลงเท่าไหร่
audios/2021/F0000000123_0081.wav,วันนี้อีเธอเรียมลงเท่าไหร่
audios/2021/F0000000123_0082.wav,เหรียญไหนขึ้นมากที่สุด
audios/2021/F0000000123_0083.wav,เหรียญอะไรขึ้นมากที่สุด
audios/2021/F0000000123_0084.wav,เหรียญไหนลงมากที่สุด
audios/2021/F0000000123_0085.wav,เหรียญอะไรลงมากที่สุด
audios/2021/F0000000123_0086.wav,เหรียญสิบอันดับที่ขึ้นมากที่สุด
audios/2021/F0000000123_0087.wav,เหรียญสิบอันดับที่ลงมากที่สุด
audios/2021/F0000000123_0088.wav,ราคาไทยบาท
audios/2021/F0000000123_0089.wav,ราคาเงินบาท
audios/2021/F0000000123_0090.wav,ราคายูเอสดีที
audios/2021/F0000000123_0091.wav,ราคายูเอสดอลล่าร์
audios/2021/F0000000123_0092.wav,เหรียญของฉัน
audios/2021/F0000000123_0093.wav,กระเป๋าตังของฉัน
audios/2021/F0000000123_0094.wav,กระเป๋าเงินของฉัน
audios/2021/F0000000123_0095.wav,มายวอลเล็ต
audios/2021/F0000000123_0096.wav,มายออเดอร์
audios/2021/F0000000123_0097.wav,ออเดอร์ทั้งหมด
audios/2021/F0000000123_0098.wav,ออเดอร์ของฉัน
audios/2021/F0000000123_0099.wav,กราฟบิทคอยน์
audios/2021/F0000000123_0100.wav,กราฟบีทีซี
audios/2021/F0000000123_0101.wav,กราฟบีเอ็นบี
audios/2021/F0000000123_0102.wav,กราฟไบแนนซ์
audios/2021/F0000000123_0103.wav,กราฟไบแนนซ์คอย
audios/2021/F0000000123_0104.wav,กราฟหมา
audios/2021/F0000000123_0105.wav,กราฟดอร์จคอย
audios/2021/F0000000123_0106.wav,กราฟเอ็กอาร์พี
audios/2021/F0000000123_0107.wav,กราฟลิ้ง
audios/2021/F0000000123_0108.wav,กราฟเชนลิ้ง
audios/2021/F0000000123_0109.wav,กราฟเอวา
audios/2021/F0000000123_0110.wav,กราฟซูชิ
audios/2021/F0000000123_0111.wav,กราฟเค้ก
audios/2021/F0000000123_0112.wav,กราฟแอลทีซี
audios/2021/F0000000123_0113.wav,กราฟไลท์คอยน์
audios/2021/F0000000123_0114.wav,กราฟแบรนด์
audios/2021/F0000000123_0115.wav,กราฟแบรนด์โปรโตคอล
audios/2021/F0000000123_0116.wav,กราฟอีทีเฮช
audios/2021/F0000000123_0117.wav,กราฟอีเธอเรียม
